seed,alpha,trial,kan,mlpreg,gap
2,2.0,10,0.9324057022031239,0.9365664006547985,-0.004160698451674549
2,2.0,11,0.9330195757451742,0.9358161107700702,-0.002796535024895963
2,2.0,12,0.9311779551190232,0.9355432780847146,-0.004365322965691365
2,2.0,13,0.9324739103744628,0.9347929881999864,-0.002319077825523541
2,2.0,14,0.9343155310006138,0.9364299843121205,-0.0021144533115067254
2,2.0,15,0.9341109064865971,0.936020735284087,-0.0019098287974899097
2,2.0,16,0.9330195757451742,0.9337016574585635,-0.0006820817133892376
2,2.0,17,0.9334288247732079,0.9354750699133756,-0.002046245140167713
2,2.0,18,0.9337016574585635,0.9344519473432917,-0.0007502898847282502
2,2.0,19,0.9317236204897347,0.9353386535706978,-0.003615033080963115
2,5.0,0,0.8897755951162949,0.8794761612441171,0.010299433872177799
2,5.0,1,0.8930495873405634,0.8809085328422345,0.012141054498328918
2,5.0,2,0.8895709706022782,0.8832958188390969,0.006275151763181275
2,5.0,3,0.8940045017393083,0.8869790600913989,0.007025441647909414
2,5.0,4,0.8879339744901439,0.8799536184434895,0.007980356046654369
2,5.0,5,0.8929813791692245,0.8824773207830298,0.010504058386194726
2,5.0,6,0.8912079667144124,0.8824091126116909,0.00879885410272152
2,5.0,7,0.8914807993997681,0.8821362799263351,0.009344519473432955
2,5.0,8,0.8944819589386809,0.8822726962690131,0.01220926266966782
2,5.0,9,0.8907987176863789,0.8809767410135734,0.009821976672805488
2,5.0,10,0.8858195211786372,0.8817270308983016,0.004092490280335537
2,5.0,11,0.8969374531068822,0.8859559375213151,0.010981515585567148
2,5.0,12,0.8877975581474661,0.8776345406179661,0.010163017529499996
2,5.0,13,0.8901166359729895,0.8824773207830298,0.00763931518995975
2,5.0,14,0.8927085464838688,0.8833640270104358,0.009344519473432955
2,5.0,15,0.8948229997953755,0.8847963986085533,0.010026601186822193
2,5.0,16,0.8916854239137849,0.8841143168951641,0.0075711070186208485
2,5.0,17,0.8936634608826137,0.88691085192006,0.006752608962553697
2,5.0,18,0.8893663460882614,0.8828865698110634,0.0064797762771979794
2,5.0,19,0.8923675056271742,0.8841143168951641,0.008253188732010086
2,10.0,0,0.8305709023941068,0.7965350248959825,0.03403587749812431
2,10.0,1,0.8360957642725598,0.7941477388991202,0.04194802537343967
2,10.0,2,0.8326853557056135,0.7994679762635564,0.03321737944205716
2,10.0,3,0.8332992292476639,0.7982402291794557,0.03505900006820817
2,10.0,4,0.8256599140577041,0.7907373303321737,0.034922583725530365
2,10.0,5,0.8330263965623081,0.7947616124411705,0.03826478412113765
2,10.0,6,0.8296841961667007,0.7966032330673215,0.033080963099379246
2,10.0,7,0.8348680171884592,0.7979673964941,0.036900620694359176
2,10.0,8,0.8341859354750699,0.7974217311233885,0.03676420435168137
2,10.0,9,0.8305709023941068,0.7952390696405429,0.035331832753563885
2,10.0,10,0.8292067389673283,0.7972853147807107,0.031921424186617586
2,10.0,11,0.8369824704999659,0.8034240502012141,0.03355842029875178
2,10.0,12,0.8302980697087511,0.7920332855876134,0.03826478412113765
2,10.0,13,0.8290021144533115,0.7966714412386604,0.03233067321465111
2,10.0,14,0.8345951845031034,0.7971488984380328,0.03744628606507061
2,10.0,15,0.8348680171884592,0.7976263556374054,0.037241661551053795
2,10.0,16,0.8300934451947344,0.7982402291794557,0.031853216015278685
2,10.0,17,0.8315940249641907,0.7974899392947276,0.0341040856694631
2,10.0,18,0.8319350658208854,0.7929199918150195,0.0390150740058659
2,10.0,19,0.8317986494782075,0.7974899392947276,0.03430871018347992
3,0.5,0,0.9427051360753018,0.9431143851033353,-0.00040924902803352037
3,0.5,1,0.943523634131369,0.9440692995020803,-0.0005456653707113235
3,0.5,2,0.943523634131369,0.9441375076734193,-0.0006138735420503361
3,0.5,3,0.9433872177886911,0.9430461769319964,0.0003410408566946188
3,0.5,4,0.9433872177886911,0.9440692995020803,-0.0006820817133892376
3,0.5,5,0.9428415524179796,0.9437964668167247,-0.0009549143987450659
3,0.5,6,0.943523634131369,0.9442057158447582,-0.0006820817133892376
3,0.5,7,0.9439328831594025,0.9442057158447582,-0.00027283268535571725
3,0.5,8,0.9433872177886911,0.9441375076734193,-0.0007502898847282502
3,0.5,9,0.9429779687606575,0.9435918423027079,-0.0006138735420503361
3,0.5,10,0.9420230543619126,0.9433872177886911,-0.0013641634267784752
3,0.5,11,0.943523634131369,0.9437282586453857,-0.00020462451401670467
3,0.5,12,0.944410340358775,0.9442739240160971,0.00013641634267791414
3,0.5,13,0.9442739240160971,0.9437282586453857,0.0005456653707114345
3,0.5,14,0.9440692995020803,0.9439328831594025,0.00013641634267780312
3,0.5,15,0.94345542596003,0.9440010913307414,-0.0005456653707114345
3,0.5,16,0.9440010913307414,0.9432508014460133,0.0007502898847281392
3,0.5,17,0.9440010913307414,0.9439328831594025,6.820817133890156e-05
3,0.5,18,0.9427051360753018,0.9445467567014528,-0.0018416206261510082
3,0.5,19,0.9431143851033353,0.9440692995020803,-0.0009549143987449549
3,1.0,0,0.9386808539663052,0.9401132255644227,-0.0014323715981174878
3,1.0,1,0.9390901029943387,0.9422276788759293,-0.003137575881590582
3,1.0,2,0.9395675601937112,0.9408635154491508,-0.0012959552554395737
3,1.0,3,0.9399086010504059,0.9413409726485233,-0.0014323715981174878
3,1.0,4,0.9401132255644227,0.9424323033899461,-0.00231907782552343
3,1.0,5,0.9385444376236273,0.9397721847077279,-0.0012277470841006721
3,1.0,6,0.9402496419071005,0.9419548461905737,-0.001705204283473205
3,1.0,7,0.9409317236204897,0.9417502216765569,-0.0008184980560671518
3,1.0,8,0.9389536866516609,0.9418184298478958,-0.0028647431962348646
3,1.0,9,0.9391583111656776,0.9404542664211173,-0.0012959552554396847
3,1.0,10,0.9389536866516609,0.9399768092217448,-0.0010231225700838564
3,1.0,11,0.9391583111656776,0.9414091808198622,-0.0022508696541846396
3,1.0,12,0.9408635154491508,0.9420230543619126,-0.0011595389127617706
3,1.0,13,0.9407953072778119,0.9419548461905737,-0.0011595389127617706
3,1.0,14,0.9399768092217448,0.94154559716254,-0.001568787940795291
3,1.0,15,0.9385444376236273,0.9405224745924562,-0.0019780369688289223
3,1.0,16,0.9409317236204897,0.9403860582497783,0.0005456653707114345
3,1.0,17,0.9407953072778119,0.9420230543619126,-0.0012277470841006721
3,1.0,18,0.937862355910238,0.940727099106473,-0.0028647431962349756
3,1.0,19,0.940727099106473,0.9409317236204897,-0.00020462451401670467
3,2.0,0,0.9251074278698588,0.9298137916922448,-0.004706363822385984
3,2.0,1,0.9267444239819931,0.9311779551190232,-0.0044335311370301556
3,2.0,2,0.9282450037514495,0.9300184162062615,-0.0017734124548119956
3,2.0,3,0.9289952936361776,0.9309733306050065,-0.0019780369688289223
3,2.0,4,0.9289270854648387,0.9325421185458018,-0.003615033080963115
3,2.0,5,0.9279039628947547,0.9304276652342951,-0.002523702339540357
3,2.0,6,0.9284496282654662,0.9326103267171407,-0.004160698451674549
3,2.0,7,0.9288588772934998,0.9319282450037515,-0.0030693677102516803
3,2.0,8,0.9277675465520769,0.9308369142623286,-0.0030693677102516803
3,2.0,9,0.9270172566673488,0.9313143714617012,-0.0042971147943523524
3,2.0,10,0.9270854648386877,0.9319282450037515,-0.004842780165063787
3,2.0,11,0.9283132119227884,0.9301548325489394,-0.0018416206261510082
3,2.0,12,0.930495873405634,0.9319282450037515,-0.0014323715981174878
3,2.0,13,0.9307687060909897,0.9325421185458018,-0.0017734124548121066
3,2.0,14,0.929609167178228,0.9319282450037515,-0.002319077825523541
3,2.0,15,0.9264033831252985,0.9297455835209057,-0.0033422003956072865
3,2.0,16,0.9307004979196508,0.9315189959757179,-0.0008184980560670407
3,2.0,17,0.9294727508355501,0.9319282450037515,-0.0024554941682013443
3,2.0,18,0.9259259259259259,0.9307004979196508,-0.004774571993724885
3,2.0,19,0.9303594570629562,0.9316554123183958,-0.0012959552554395737
3,5.0,0,0.8868426437487211,0.8722460950821909,0.014596548666530262
3,5.0,1,0.8883432235181775,0.8780437896459996,0.01029943387217791
3,5.0,2,0.8886160562035332,0.8744969647363754,0.01411909146715784
3,5.0,3,0.8909351340290567,0.8787940795307277,0.012141054498328918
3,5.0,4,0.8875247254621104,0.876679626219221,0.010845099242889344
3,5.0,5,0.8890935134029057,0.8765432098765432,0.012550303526362439
3,5.0,6,0.8899802196303117,0.8763385853625264,0.013641634267785308
3,5.0,7,0.8874565172907715,0.8763385853625264,0.011117931928245062
3,5.0,8,0.8868426437487211,0.8768842507332378,0.009958393015483291
3,5.0,9,0.8893663460882614,0.876679626219221,0.012686719869040353
3,5.0,10,0.8888206807175499,0.8772252915899325,0.011595389127617484
3,5.0,11,0.8919582565991406,0.8763385853625264,0.01561967123661423
3,5.0,12,0.8920946729418184,0.8782484141600164,0.013846258781802012
3,5.0,13,0.8895027624309392,0.8754518791351203,0.014050883295818828
3,5.0,14,0.8891617215742446,0.8772252915899325,0.011936429984312102
3,5.0,15,0.8873883091194326,0.8717686378828183,0.01561967123661423
3,5.0,16,0.8907305095150398,0.8780437896459996,0.012686719869040242
3,5.0,17,0.890662301343701,0.8770206670759157,0.013641634267785196
3,5.0,18,0.8931177955119023,0.880431075642862,0.012686719869040242
3,5.0,19,0.8903212604870063,0.8787258713593888,0.011595389127617484
3,10.0,0,0.8360957642725598,0.7848032194256872,0.05129254484687262
3,10.0,1,0.8373235113566605,0.7895095832480731,0.04781392810858742
3,10.0,2,0.8363685969579155,0.7843939703976537,0.05197462656026186
3,10.0,3,0.8401200463815565,0.7845303867403315,0.055589659641224975
3,10.0,4,0.8324125230202578,0.7832344314848919,0.0491780915353659
3,10.0,5,0.8397107973535229,0.7869858809085328,0.05272491644499011
3,10.0,6,0.8363003887865766,0.7884864606779892,0.04781392810858742
3,10.0,7,0.8341859354750699,0.7883500443353114,0.0458358911397585
3,10.0,8,0.8364368051292544,0.7848714275970261,0.05156537753222834
3,10.0,9,0.8353454743878317,0.7858945501671101,0.049450924220721615
3,10.0,10,0.8374599276993384,0.7903280813041402,0.047131846395198185
3,10.0,11,0.8423027078644022,0.7872587135938885,0.05504399427051365
3,10.0,12,0.8392333401541505,0.7870540890798717,0.05217925107427879
3,10.0,13,0.8328217720482913,0.784052929540959,0.04876884250733238
3,10.0,14,0.8339813109610531,0.7845303867403315,0.049450924220721615
3,10.0,15,0.8354818907305095,0.7844621785689926,0.051019712161516906
3,10.0,16,0.8353454743878317,0.7878725871359389,0.047472887251892804
3,10.0,17,0.8395743810108451,0.7892367505627174,0.05033763044812778
3,10.0,18,0.8386194666121002,0.7908055385035128,0.04781392810858742
3,10.0,19,0.835959347929882,0.7884182525066503,0.047541095423231705
4,0.5,0,0.9474114998976877,0.9484346224677717,-0.0010231225700839675
4,0.5,1,0.9470022508696542,0.949048496009822,-0.002046245140167824
4,0.5,2,0.9477525407543824,0.9497305777232112,-0.0019780369688288113
4,0.5,3,0.9472750835550099,0.9482982061250937,-0.0010231225700838564
4,0.5,4,0.9469340426983153,0.9495259532091944,-0.0025919105108791474
4,0.5,5,0.9465247936702817,0.9488438714958052,-0.00231907782552343
4,0.5,6,0.9477525407543824,0.9496623695518723,-0.0019098287974899097
4,0.5,7,0.9470022508696542,0.9491167041811609,-0.0021144533115067254
4,0.5,8,0.9471386672123321,0.9498669940658891,-0.0027283268535570615
4,0.5,9,0.9473432917263488,0.9491849123524998,-0.0018416206261510082
4,0.5,10,0.9474797080690267,0.9497987858945501,-0.00231907782552343
4,0.5,11,0.9467976263556374,0.9495941613805334,-0.002796535024896074
4,0.5,12,0.9470704590409931,0.9483664142964328,-0.0012959552554396847
4,0.5,13,0.9467294181842985,0.948093581611077,-0.0013641634267785863
4,0.5,14,0.9471386672123321,0.9486392469817884,-0.0015005797694562784
4,0.5,15,0.9467294181842985,0.949935202237228,-0.0032057840529295945
4,0.5,16,0.9468658345269764,0.9494577450378555,-0.0025919105108791474
4,0.5,17,0.9470022508696542,0.9497987858945501,-0.002796535024895963
4,0.5,18,0.947206875383671,0.9496623695518723,-0.0024554941682013443
4,0.5,19,0.9464565854989427,0.9492531205238387,-0.002796535024895963
4,1.0,0,0.9431825932746744,0.9473432917263488,-0.004160698451674438
4,1.0,1,0.9428415524179796,0.947206875383671,-0.004365322965691365
4,1.0,2,0.94345542596003,0.9474797080690267,-0.004024282108996746
4,1.0,3,0.9438646749880636,0.9463201691562649,-0.0024554941682013443
4,1.0,4,0.9437964668167247,0.9470022508696542,-0.0032057840529294834
4,1.0,5,0.9428415524179796,0.9471386672123321,-0.0042971147943524635
4,1.0,6,0.9427733442466407,0.9473432917263488,-0.00456994747970807
4,1.0,7,0.9428415524179796,0.9461155446422481,-0.003273992224268496
4,1.0,8,0.9440010913307414,0.9473432917263488,-0.0033422003956073976
4,1.0,9,0.9441375076734193,0.9465247936702817,-0.0023872859968624427
4,1.0,10,0.9439328831594025,0.9475479162403656,-0.003615033080963115
4,1.0,11,0.9421594707045904,0.9470022508696542,-0.004842780165063787
4,1.0,12,0.9429097605893186,0.9455016711001978,-0.0025919105108791474
4,1.0,13,0.9417502216765569,0.9447513812154696,-0.0030011595389127788
4,1.0,14,0.9427051360753018,0.9466612100129596,-0.003956073937657734
4,1.0,15,0.9427733442466407,0.946251960984926,-0.0034786167382853117
4,1.0,16,0.9437964668167247,0.9463883773276038,-0.0025919105108791474
4,1.0,17,0.943523634131369,0.9482299979537548,-0.004706363822385873
4,1.0,18,0.9430461769319964,0.9472750835550099,-0.004228906623013451
4,1.0,19,0.9427051360753018,0.9466612100129596,-0.003956073937657734
4,2.0,0,0.93138257963304,0.9366346088261374,-0.005252029193097307
4,2.0,1,0.9313143714617012,0.9381351885955937,-0.006820817133892598
4,2.0,2,0.9312461632903621,0.9370438578541709,-0.005797694563808742
4,2.0,3,0.9324739103744628,0.9388854784803219,-0.006411568105859078
4,2.0,4,0.9309733306050065,0.9383398131096106,-0.007366482504604033
4,2.0,5,0.9289952936361776,0.9367710251688153,-0.007775731532637664
4,2.0,6,0.9300866243776005,0.9375895232248823,-0.007502898847281836
4,2.0,7,0.9305640815769729,0.9375895232248823,-0.007025441647909414
4,2.0,8,0.9318600368324125,0.9380669804242548,-0.006206943591842373
4,2.0,9,0.9338380738012414,0.9373166905395266,-0.0034786167382852007
4,2.0,10,0.9322692858604461,0.9377941477388991,-0.0055248618784530246
4,2.0,11,0.9298137916922448,0.9354068617420367,-0.005593070049791926
4,2.0,12,0.9302912488916172,0.9367710251688153,-0.0064797762771980905
4,2.0,13,0.9291317099788554,0.9345201555146306,-0.0053884455357752215
4,2.0,14,0.9313143714617012,0.9354750699133756,-0.004160698451674438
4,2.0,15,0.9304276652342951,0.9366346088261374,-0.006206943591842262
4,2.0,16,0.9305640815769729,0.9365664006547985,-0.0060023190778255575
4,2.0,17,0.9337016574585635,0.9390218948229998,-0.00532023736443632
4,2.0,18,0.9334970329445468,0.9386808539663052,-0.005183821021758406
4,2.0,19,0.9317918286610736,0.936975649682832,-0.005183821021758406
4,5.0,0,0.8824773207830298,0.8819316554123184,0.0005456653707113235
4,5.0,1,0.8845917740945365,0.8840461087238252,0.0005456653707113235
4,5.0,2,0.8831594024964191,0.884182525066503,-0.0010231225700838564
4,5.0,3,0.8837732760384694,0.8839096923811472,-0.00013641634267780312
4,5.0,4,0.8849328149512311,0.8852738558079258,-0.00034104085669472983
4,5.0,5,0.882340904440352,0.8833640270104358,-0.0010231225700838564
4,5.0,6,0.8849328149512311,0.8846599822658755,0.00027283268535560623
4,5.0,7,0.8833640270104358,0.8830229861537412,0.0003410408566946188
4,5.0,8,0.8859559375213151,0.8853420639792647,0.0006138735420503361
4,5.0,9,0.8869790600913989,0.8901166359729895,-0.003137575881590582
4,5.0,10,0.885069231293909,0.8849328149512311,0.00013641634267791414
4,5.0,11,0.8857513130072983,0.8843871495805198,0.0013641634267784752
4,5.0,12,0.8800218266148284,0.8852738558079258,-0.005252029193097418
4,5.0,13,0.8779073733033217,0.8801582429575063,-0.0022508696541846396
4,5.0,14,0.8830229861537412,0.8845917740945365,-0.001568787940795291
4,5.0,15,0.8845235659231976,0.8845235659231976,0.0
4,5.0,16,0.8825455289543688,0.8833640270104358,-0.0008184980560670407
4,5.0,17,0.8877975581474661,0.8856148966646205,0.002182661482845627
4,5.0,18,0.88691085192006,0.8875247254621104,-0.0006138735420503361
4,5.0,19,0.8880021826614829,0.8879339744901439,6.820817133901258e-05
4,10.0,0,0.8167246436123048,0.7962621922106269,0.020462451401677906
4,10.0,1,0.8161107700702545,0.7967396494099993,0.019371120660255148
4,10.0,2,0.8178841825250664,0.8013778050610463,0.016506377464020172
4,10.0,3,0.8179523906964055,0.7959211513539322,0.022031239342473308
4,10.0,4,0.8189073050951504,0.8021280949457745,0.01677921014937589
4,10.0,5,0.8147466066434759,0.8003546824909624,0.014391924152513447
4,10.0,6,0.82020326035059,0.7963986085533047,0.023804651797285303
4,10.0,7,0.8170656844689994,0.7979673964941,0.01909828797489943
4,10.0,8,0.816520019098288,0.800832139690335,0.01568787940795302
4,10.0,9,0.8161789782415934,0.8017870540890799,0.014391924152513447
4,10.0,10,0.8197258031512176,0.7986494782074892,0.021076324943728353
4,10.0,11,0.8180205988677444,0.7978991883227611,0.020121410544983287
4,10.0,12,0.813723484073392,0.7983084373507946,0.015415046722597414
4,10.0,13,0.8164518109269491,0.795170861469204,0.021280949457745058
4,10.0,14,0.8171338926403383,0.7957847350112544,0.02134915762908396
4,10.0,15,0.8204078848646068,0.7944887797558148,0.02591910510879203
4,10.0,16,0.818361639724439,0.8011731805470296,0.01718845917740941
4,10.0,17,0.8213627992633518,0.7968760657526772,0.02448673351067454
4,10.0,18,0.8246367914876203,0.8029465930018416,0.02169019848577869
4,10.0,19,0.8214992156060296,0.8040379237432644,0.017461291862765127
